artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,preview_url,preview_url
Ahmad Saeedi,0.845,https://api.spotify.com/v1/audio-analysis/0kYIXIgbrwEYEO7fGASHdY,0.772,121339,0.529,0kYIXIgbrwEYEO7fGASHdY,0,0,0.119,-5.86,0,0.0413,142.403,3,https://api.spotify.com/v1/tracks/0kYIXIgbrwEYEO7fGASHdY,audio_features,spotify:track:0kYIXIgbrwEYEO7fGASHdY,0.926,Sabze Ba Namak,https://p.scdn.co/mp3-preview/6f47b779ed74cada98bdc0b1a118962d8cf4c661?cid=f0ab2ded1b8a482188532d1f3441d07c,0kYIXIgbrwEYEO7fGASHdY
Ahmed Saad,0.58,https://api.spotify.com/v1/audio-analysis/4F5b3IuE2bAWZRpv4bbBJE,0.509,217835,0.426,4F5b3IuE2bAWZRpv4bbBJE,0,5,0.0659,-16.853,0,0.193,164.051,4,https://api.spotify.com/v1/tracks/4F5b3IuE2bAWZRpv4bbBJE,audio_features,spotify:track:4F5b3IuE2bAWZRpv4bbBJE,0.59,Leh Geet Alaya,https://p.scdn.co/mp3-preview/429fe4c40717e2d16ae872b554d838e62ce584ed?cid=f0ab2ded1b8a482188532d1f3441d07c,4F5b3IuE2bAWZRpv4bbBJE
Ahmed Saad,0.198,https://api.spotify.com/v1/audio-analysis/3GjlJCtdD4VTuXSPB9WTWJ,0.948,145556,0.836,3GjlJCtdD4VTuXSPB9WTWJ,0.000221,6,0.143,-4.789,1,0.0344,107.96,4,https://api.spotify.com/v1/tracks/3GjlJCtdD4VTuXSPB9WTWJ,audio_features,spotify:track:3GjlJCtdD4VTuXSPB9WTWJ,0.965,CARTHA,https://p.scdn.co/mp3-preview/d44a46d0004ed8ed7174e3e5f77e1f09261b15cc?cid=f0ab2ded1b8a482188532d1f3441d07c,3GjlJCtdD4VTuXSPB9WTWJ
RedOne,0.418,https://api.spotify.com/v1/audio-analysis/5dLTk3ZsM2LTSGQuuA1px8,0.487,542200,0.646,5dLTk3ZsM2LTSGQuuA1px8,0,7,0.86,-7.359,1,0.0821,157.945,4,https://api.spotify.com/v1/tracks/5dLTk3ZsM2LTSGQuuA1px8,audio_features,spotify:track:5dLTk3ZsM2LTSGQuuA1px8,0.238,La Moustahila,https://p.scdn.co/mp3-preview/ed3a1a24a18e19978dbea1e1a6f71b15ef6a565a?cid=f0ab2ded1b8a482188532d1f3441d07c,5dLTk3ZsM2LTSGQuuA1px8
Ahmed Shad,0.216,https://api.spotify.com/v1/audio-analysis/1WcqxgKAHiC5bwElY533SE,0.691,155399,0.721,1WcqxgKAHiC5bwElY533SE,0.0126,2,0.259,-8.832,0,0.0735,116.06,4,https://api.spotify.com/v1/tracks/1WcqxgKAHiC5bwElY533SE,audio_features,spotify:track:1WcqxgKAHiC5bwElY533SE,0.337,Стреляй,https://p.scdn.co/mp3-preview/89877af1b61421546729a71031781dbfbacc3af6?cid=f0ab2ded1b8a482188532d1f3441d07c,1WcqxgKAHiC5bwElY533SE
Ahmed Mukhtar,0.531,https://api.spotify.com/v1/audio-analysis/0LqbB6gdqYV3YZQjv52VC7,0.807,327747,0.559,0LqbB6gdqYV3YZQjv52VC7,0.831,1,0.0918,-14.997,0,0.0401,95.254,4,https://api.spotify.com/v1/tracks/0LqbB6gdqYV3YZQjv52VC7,audio_features,spotify:track:0LqbB6gdqYV3YZQjv52VC7,0.961,Raqsat albedoi,https://p.scdn.co/mp3-preview/774a537764e35c4e5bfe101a3c622f428df8ad36?cid=f0ab2ded1b8a482188532d1f3441d07c,0LqbB6gdqYV3YZQjv52VC7
Hassan El Shafei,0.233,https://api.spotify.com/v1/audio-analysis/373ugl3mW7zrpYMWjPZWmH,0.74,237880,0.853,373ugl3mW7zrpYMWjPZWmH,0,5,0.392,-2.832,0,0.0921,138.96,4,https://api.spotify.com/v1/tracks/373ugl3mW7zrpYMWjPZWmH,audio_features,spotify:track:373ugl3mW7zrpYMWjPZWmH,0.872,Mami Cosa,https://p.scdn.co/mp3-preview/cdea7b73d42e4625f6fec99cdfdbfa7d9e230d57?cid=f0ab2ded1b8a482188532d1f3441d07c,373ugl3mW7zrpYMWjPZWmH
Ahmed Saad,0.352,https://api.spotify.com/v1/audio-analysis/0kGSmuitqSLy1cC017cHmI,0.751,175200,0.791,0kGSmuitqSLy1cC017cHmI,0.000994,7,0.0726,-5.5,1,0.0894,100.024,4,https://api.spotify.com/v1/tracks/0kGSmuitqSLy1cC017cHmI,audio_features,spotify:track:0kGSmuitqSLy1cC017cHmI,0.741,Ketfy Fi Ketfak,https://p.scdn.co/mp3-preview/1e3aeca8d874192314a4c730f226027990474eda?cid=f0ab2ded1b8a482188532d1f3441d07c,0kGSmuitqSLy1cC017cHmI
Ahmed Saad,0.0341,https://api.spotify.com/v1/audio-analysis/2k2XPAl7RmC1IwBgzDChqF,0.758,123482,0.821,2k2XPAl7RmC1IwBgzDChqF,6.09E-06,8,0.164,-7.289,0,0.0898,95.04,4,https://api.spotify.com/v1/tracks/2k2XPAl7RmC1IwBgzDChqF,audio_features,spotify:track:2k2XPAl7RmC1IwBgzDChqF,0.942,Sayrina Ya Donia - Royo Remix,https://p.scdn.co/mp3-preview/11c3a53c270932060c1bef8c25bd17374aa710c2?cid=f0ab2ded1b8a482188532d1f3441d07c,2k2XPAl7RmC1IwBgzDChqF
Ahmed Saad,0.359,https://api.spotify.com/v1/audio-analysis/584J3RmyMXXNYY8L67QBoL,0.733,170029,0.62,584J3RmyMXXNYY8L67QBoL,0.000504,1,0.0584,-6.166,1,0.133,74.99,4,https://api.spotify.com/v1/tracks/584J3RmyMXXNYY8L67QBoL,audio_features,spotify:track:584J3RmyMXXNYY8L67QBoL,0.932,Ealayk Euyun,https://p.scdn.co/mp3-preview/ac32cd82578e345ff34b62a4fef0e001941f0a60?cid=f0ab2ded1b8a482188532d1f3441d07c,584J3RmyMXXNYY8L67QBoL
Ahmed Kamel,0.486,https://api.spotify.com/v1/audio-analysis/0Oz1kaka4qeWhjntOZTRFv,0.599,232500,0.428,0Oz1kaka4qeWhjntOZTRFv,0,1,0.0995,-8.555,0,0.17,80.026,4,https://api.spotify.com/v1/tracks/0Oz1kaka4qeWhjntOZTRFv,audio_features,spotify:track:0Oz1kaka4qeWhjntOZTRFv,0.36,Baad El Kalam,https://p.scdn.co/mp3-preview/6bf11003271bb665cd8b17fb9722c67423f4e1fa?cid=f0ab2ded1b8a482188532d1f3441d07c,0Oz1kaka4qeWhjntOZTRFv
Ahmed Kamel,0.83,https://api.spotify.com/v1/audio-analysis/5Aun0pJOQFBQozav1hPpM1,0.448,316056,0.336,5Aun0pJOQFBQozav1hPpM1,0,9,0.133,-12.567,0,0.0355,142.306,4,https://api.spotify.com/v1/tracks/5Aun0pJOQFBQozav1hPpM1,audio_features,spotify:track:5Aun0pJOQFBQozav1hPpM1,0.209,3la 3eny,https://p.scdn.co/mp3-preview/06c8b5eff836d421d38710d64a3744ca7a62824f?cid=f0ab2ded1b8a482188532d1f3441d07c,5Aun0pJOQFBQozav1hPpM1
Ahmed Kamel,0.013,https://api.spotify.com/v1/audio-analysis/3Eode9dtQKAbHdqXMhgg3h,0.668,186898,0.676,3Eode9dtQKAbHdqXMhgg3h,0.000254,4,0.271,-8.526,0,0.0499,125.039,4,https://api.spotify.com/v1/tracks/3Eode9dtQKAbHdqXMhgg3h,audio_features,spotify:track:3Eode9dtQKAbHdqXMhgg3h,0.539,Ana Rayeh - From Shadeed Alkhotoura TV Series,https://p.scdn.co/mp3-preview/3307e9dd7fa6508cd9727cb8d85286ee621e5539?cid=f0ab2ded1b8a482188532d1f3441d07c,3Eode9dtQKAbHdqXMhgg3h
Ahmed Kamel,0.186,https://api.spotify.com/v1/audio-analysis/27fRzfYqcjbIpGZl4XCrUP,0.436,267134,0.514,27fRzfYqcjbIpGZl4XCrUP,0,10,0.0815,-10.939,0,0.0579,81.184,4,https://api.spotify.com/v1/tracks/27fRzfYqcjbIpGZl4XCrUP,audio_features,spotify:track:27fRzfYqcjbIpGZl4XCrUP,0.113,Mabatsh Akhaf,https://p.scdn.co/mp3-preview/416e8f9069acf4d2f5ab7db478bcc76d7f7544ac?cid=f0ab2ded1b8a482188532d1f3441d07c,27fRzfYqcjbIpGZl4XCrUP
Ahmed Kamel,0.777,https://api.spotify.com/v1/audio-analysis/4639bUl0D2CTpXDBKUdSRQ,0.497,228000,0.459,4639bUl0D2CTpXDBKUdSRQ,0.00102,1,0.29,-9.68,0,0.203,119.415,4,https://api.spotify.com/v1/tracks/4639bUl0D2CTpXDBKUdSRQ,audio_features,spotify:track:4639bUl0D2CTpXDBKUdSRQ,0.302,Le3btek,https://p.scdn.co/mp3-preview/0654f8ce195e174f5da0a14e6ecd267fc2e718b1?cid=f0ab2ded1b8a482188532d1f3441d07c,4639bUl0D2CTpXDBKUdSRQ
Ahmed Kamel,0.518,https://api.spotify.com/v1/audio-analysis/1GMfL5Bu97xGltZ2lKc5u9,0.473,246736,0.476,1GMfL5Bu97xGltZ2lKc5u9,1.11E-06,11,0.185,-10.22,0,0.0801,129.653,4,https://api.spotify.com/v1/tracks/1GMfL5Bu97xGltZ2lKc5u9,audio_features,spotify:track:1GMfL5Bu97xGltZ2lKc5u9,0.16,Ouly,https://p.scdn.co/mp3-preview/d06a852a21c927daa2d5a7ee376991f3ac996a82?cid=f0ab2ded1b8a482188532d1f3441d07c,1GMfL5Bu97xGltZ2lKc5u9
Ahmad Jamal,0.932,https://api.spotify.com/v1/audio-analysis/086RZ0U22i29HR5bj0sWSB,0.597,167693,0.126,086RZ0U22i29HR5bj0sWSB,0.922,0,0.17,-20.31,1,0.0359,79.611,4,https://api.spotify.com/v1/tracks/086RZ0U22i29HR5bj0sWSB,audio_features,spotify:track:086RZ0U22i29HR5bj0sWSB,0.203,For All We Know,https://p.scdn.co/mp3-preview/b4737333fc34330b085566fef43bf38c76eed2e3?cid=f0ab2ded1b8a482188532d1f3441d07c,086RZ0U22i29HR5bj0sWSB
Ahmed Kamel,0.717,https://api.spotify.com/v1/audio-analysis/36PrcLJKABkSuwANOr73C4,0.449,237391,0.446,36PrcLJKABkSuwANOr73C4,0.000132,6,0.0704,-8.308,0,0.039,138.334,4,https://api.spotify.com/v1/tracks/36PrcLJKABkSuwANOr73C4,audio_features,spotify:track:36PrcLJKABkSuwANOr73C4,0.269,Rahan Adeem,https://p.scdn.co/mp3-preview/72a46ee21902f817f8008a9c1eeae4b548cbaec9?cid=f0ab2ded1b8a482188532d1f3441d07c,36PrcLJKABkSuwANOr73C4
Ahmed Kamel,0.781,https://api.spotify.com/v1/audio-analysis/2hHb8MMgeDIxCiyQUTYANq,0.385,236875,0.464,2hHb8MMgeDIxCiyQUTYANq,0.107,11,0.107,-12.204,0,0.0831,75.782,4,https://api.spotify.com/v1/tracks/2hHb8MMgeDIxCiyQUTYANq,audio_features,spotify:track:2hHb8MMgeDIxCiyQUTYANq,0.17,Aktar Mn El Sekout,https://p.scdn.co/mp3-preview/d87bd86793bb7092928410d6a985ef7bb09fafbe?cid=f0ab2ded1b8a482188532d1f3441d07c,2hHb8MMgeDIxCiyQUTYANq
Ahmed Kamel,0.665,https://api.spotify.com/v1/audio-analysis/4YPA0Hn3l89uUXltOcu4vK,0.501,243000,0.513,4YPA0Hn3l89uUXltOcu4vK,4.06E-05,1,0.186,-9.814,0,0.244,119.527,4,https://api.spotify.com/v1/tracks/4YPA0Hn3l89uUXltOcu4vK,audio_features,spotify:track:4YPA0Hn3l89uUXltOcu4vK,0.312,Shei2 Ghayrek,https://p.scdn.co/mp3-preview/05e148fc333f0611d35cf5b5e438b9203e7e9213?cid=f0ab2ded1b8a482188532d1f3441d07c,4YPA0Hn3l89uUXltOcu4vK
Ahmed Kamel,0.243,https://api.spotify.com/v1/audio-analysis/63uctqlwCI5AxXYmpTVO2Z,0.635,235939,0.566,63uctqlwCI5AxXYmpTVO2Z,5.47E-06,3,0.134,-9.188,0,0.183,91.975,4,https://api.spotify.com/v1/tracks/63uctqlwCI5AxXYmpTVO2Z,audio_features,spotify:track:63uctqlwCI5AxXYmpTVO2Z,0.329,Meen Fe Dol,https://p.scdn.co/mp3-preview/f03bcbc042ad96eb2b9679fa0de1cc481f4936b9?cid=f0ab2ded1b8a482188532d1f3441d07c,63uctqlwCI5AxXYmpTVO2Z
Ahmed Kamel,0.208,https://api.spotify.com/v1/audio-analysis/79pLcKb0uJOaROzStukq0f,0.71,240500,0.68,79pLcKb0uJOaROzStukq0f,0.038,1,0.108,-5.196,1,0.0572,80.027,4,https://api.spotify.com/v1/tracks/79pLcKb0uJOaROzStukq0f,audio_features,spotify:track:79pLcKb0uJOaROzStukq0f,0.187,Yaba,https://p.scdn.co/mp3-preview/29007e376906bed0594bcd7332ad5875f89397df?cid=f0ab2ded1b8a482188532d1f3441d07c,79pLcKb0uJOaROzStukq0f
Ahmad Jamal,0.886,https://api.spotify.com/v1/audio-analysis/4jY2c0mzMwB9PZbGEeCZZn,0.623,184293,0.217,4jY2c0mzMwB9PZbGEeCZZn,0.85,0,0.126,-15.607,1,0.0452,100.421,4,https://api.spotify.com/v1/tracks/4jY2c0mzMwB9PZbGEeCZZn,audio_features,spotify:track:4jY2c0mzMwB9PZbGEeCZZn,0.54,Excerpts From The Blues,https://p.scdn.co/mp3-preview/bc0408ff38069e55b1953806a6d20d90dc3dd085?cid=f0ab2ded1b8a482188532d1f3441d07c,4jY2c0mzMwB9PZbGEeCZZn
Ahmed Kamel,0.848,https://api.spotify.com/v1/audio-analysis/0zGtUx8KK70WusiJE9IRKJ,0.399,201923,0.349,0zGtUx8KK70WusiJE9IRKJ,1.06E-05,4,0.111,-9.194,0,0.0485,130.134,4,https://api.spotify.com/v1/tracks/0zGtUx8KK70WusiJE9IRKJ,audio_features,spotify:track:0zGtUx8KK70WusiJE9IRKJ,0.125,Fe El Waat El Monaseb,https://p.scdn.co/mp3-preview/55b00be451b33e95b2a7cbdab7bcc5f6dec39320?cid=f0ab2ded1b8a482188532d1f3441d07c,0zGtUx8KK70WusiJE9IRKJ
Ahmad Jamal Trio,0.972,https://api.spotify.com/v1/audio-analysis/4MIPpjKWw1lLVwS6tLhis1,0.314,442440,0.336,4MIPpjKWw1lLVwS6tLhis1,0.887,5,0.109,-15.307,0,0.0278,78.682,4,https://api.spotify.com/v1/tracks/4MIPpjKWw1lLVwS6tLhis1,audio_features,spotify:track:4MIPpjKWw1lLVwS6tLhis1,0.258,I Love Music,https://p.scdn.co/mp3-preview/32b3924edf96ff41f158d393d4b93c9b4a4ad698?cid=f0ab2ded1b8a482188532d1f3441d07c,4MIPpjKWw1lLVwS6tLhis1
Ahmed Kamel,0.772,https://api.spotify.com/v1/audio-analysis/18lFYyKVcEfTiVUQCBQfKn,0.376,255398,0.413,18lFYyKVcEfTiVUQCBQfKn,0,0,0.125,-14.793,0,0.0884,83.663,4,https://api.spotify.com/v1/tracks/18lFYyKVcEfTiVUQCBQfKn,audio_features,spotify:track:18lFYyKVcEfTiVUQCBQfKn,0.338,Gawbna Yalail,https://p.scdn.co/mp3-preview/53a4970e6ff8d0bd05096dc79897f732f4e2d9de?cid=f0ab2ded1b8a482188532d1f3441d07c,18lFYyKVcEfTiVUQCBQfKn
Ahmed Kamel,0.313,https://api.spotify.com/v1/audio-analysis/4P3oXwoTw1tsza7Rsx1Vp9,0.375,232525,0.553,4P3oXwoTw1tsza7Rsx1Vp9,0,6,0.197,-7.603,0,0.0814,150.154,4,https://api.spotify.com/v1/tracks/4P3oXwoTw1tsza7Rsx1Vp9,audio_features,spotify:track:4P3oXwoTw1tsza7Rsx1Vp9,0.318,Kan Fe Tefl,https://p.scdn.co/mp3-preview/db7fe6b7e9f32d254a3aca16b392211a2c3e7dde?cid=f0ab2ded1b8a482188532d1f3441d07c,4P3oXwoTw1tsza7Rsx1Vp9
Ahmad Jamal,0.99,https://api.spotify.com/v1/audio-analysis/4CZfPaDW5madfScpZl0nDU,0.508,174000,0.15,4CZfPaDW5madfScpZl0nDU,0.899,5,0.144,-20.844,1,0.0418,173.36,3,https://api.spotify.com/v1/tracks/4CZfPaDW5madfScpZl0nDU,audio_features,spotify:track:4CZfPaDW5madfScpZl0nDU,0.252,Ahmad's Blues,https://p.scdn.co/mp3-preview/0526547b362b7f2b74b0e4f4cb982e493b26d1f1?cid=f0ab2ded1b8a482188532d1f3441d07c,4CZfPaDW5madfScpZl0nDU
Ahmed Kamel,0.475,https://api.spotify.com/v1/audio-analysis/3VIe2CZBIFSW8EaBCvexHZ,0.889,161308,0.747,3VIe2CZBIFSW8EaBCvexHZ,0.0444,0,0.263,-4.894,1,0.115,132.011,4,https://api.spotify.com/v1/tracks/3VIe2CZBIFSW8EaBCvexHZ,audio_features,spotify:track:3VIe2CZBIFSW8EaBCvexHZ,0.898,Talabat W Elnaghnagha - Law Talabet,https://p.scdn.co/mp3-preview/801440486b572c5af9a701ea6c435b3f9fc8885d?cid=f0ab2ded1b8a482188532d1f3441d07c,3VIe2CZBIFSW8EaBCvexHZ
Ahmed Kamel,0.472,https://api.spotify.com/v1/audio-analysis/0u9aJyzc9Cxx7NRY8YFLwZ,0.692,211675,0.607,0u9aJyzc9Cxx7NRY8YFLwZ,0.355,1,0.147,-9.364,0,0.123,100.074,4,https://api.spotify.com/v1/tracks/0u9aJyzc9Cxx7NRY8YFLwZ,audio_features,spotify:track:0u9aJyzc9Cxx7NRY8YFLwZ,0.6,Maraseel,https://p.scdn.co/mp3-preview/2866a35a3a4c2b6adbf52f4485a6d215b09862e4?cid=f0ab2ded1b8a482188532d1f3441d07c,0u9aJyzc9Cxx7NRY8YFLwZ
Ahmed Kamel,0.649,https://api.spotify.com/v1/audio-analysis/5WLgQSEIrNFAdYFHZw5sn7,0.8,192762,0.833,5WLgQSEIrNFAdYFHZw5sn7,7.07E-06,7,0.0802,-5.368,1,0.0984,100.02,4,https://api.spotify.com/v1/tracks/5WLgQSEIrNFAdYFHZw5sn7,audio_features,spotify:track:5WLgQSEIrNFAdYFHZw5sn7,0.807,Kaf Afreet (Red Bull Mazzika Salonat),https://p.scdn.co/mp3-preview/bed8f6e859699c546923fb81095b9e81d337a96b?cid=f0ab2ded1b8a482188532d1f3441d07c,5WLgQSEIrNFAdYFHZw5sn7
Ahmed Kamel,0.492,https://api.spotify.com/v1/audio-analysis/2O36wGSupi2wumi360NBxz,0.677,183663,0.393,2O36wGSupi2wumi360NBxz,0,10,0.141,-14.625,0,0.048,119.935,4,https://api.spotify.com/v1/tracks/2O36wGSupi2wumi360NBxz,audio_features,spotify:track:2O36wGSupi2wumi360NBxz,0.249,Amar 14,https://p.scdn.co/mp3-preview/19ba74e0aa99f9182d9be7527c7cc37b45d4eaed?cid=f0ab2ded1b8a482188532d1f3441d07c,2O36wGSupi2wumi360NBxz
Ahmad Jamal,0.95,https://api.spotify.com/v1/audio-analysis/5YFKIKw4jFR61LYGUYdQk0,0.523,180280,0.156,5YFKIKw4jFR61LYGUYdQk0,0.845,9,0.149,-15.157,0,0.0645,84.687,4,https://api.spotify.com/v1/tracks/5YFKIKw4jFR61LYGUYdQk0,audio_features,spotify:track:5YFKIKw4jFR61LYGUYdQk0,0.219,It Ain't Necessarily So,https://p.scdn.co/mp3-preview/1286bd866df787ac06047af75431f5f255a65edd?cid=f0ab2ded1b8a482188532d1f3441d07c,5YFKIKw4jFR61LYGUYdQk0
Ahmed Kamel,0.413,https://api.spotify.com/v1/audio-analysis/4Pbe2ETvN21WYsxp3FwbG7,0.463,257070,0.504,4Pbe2ETvN21WYsxp3FwbG7,0.00194,8,0.23,-10.823,0,0.0472,84.241,4,https://api.spotify.com/v1/tracks/4Pbe2ETvN21WYsxp3FwbG7,audio_features,spotify:track:4Pbe2ETvN21WYsxp3FwbG7,0.284,Osad Babek,https://p.scdn.co/mp3-preview/8b26423f15f4b4e0bb68866d68af3aaef84deea5?cid=f0ab2ded1b8a482188532d1f3441d07c,4Pbe2ETvN21WYsxp3FwbG7
Ahmed Malek,0.393,https://api.spotify.com/v1/audio-analysis/7JTuEIBZuE356hMGiF8Yy9,0.561,156000,0.648,7JTuEIBZuE356hMGiF8Yy9,0.96,0,0.265,-9.569,1,0.0412,98.534,4,https://api.spotify.com/v1/tracks/7JTuEIBZuE356hMGiF8Yy9,audio_features,spotify:track:7JTuEIBZuE356hMGiF8Yy9,0.302,Maya,https://p.scdn.co/mp3-preview/1274f69144074fae562fd7c882dd7a6fc75c7956?cid=f0ab2ded1b8a482188532d1f3441d07c,7JTuEIBZuE356hMGiF8Yy9
Ahmed Kamel,0.699,https://api.spotify.com/v1/audio-analysis/5WF3MZoyxpQDXpfP7dftYj,0.486,229167,0.424,5WF3MZoyxpQDXpfP7dftYj,0.00107,4,0.16,-10.29,0,0.0404,132.072,4,https://api.spotify.com/v1/tracks/5WF3MZoyxpQDXpfP7dftYj,audio_features,spotify:track:5WF3MZoyxpQDXpfP7dftYj,0.148,Matez3aleesh,https://p.scdn.co/mp3-preview/fab60a038d5581e2b1145b2035f866778558eab5?cid=f0ab2ded1b8a482188532d1f3441d07c,5WF3MZoyxpQDXpfP7dftYj
Ahmed Malek,0.198,https://api.spotify.com/v1/audio-analysis/6Kp52G7u4E5gWhUqy7YQJt,0.608,163000,0.795,6Kp52G7u4E5gWhUqy7YQJt,0.362,0,0.102,-8.924,0,0.029,152.412,4,https://api.spotify.com/v1/tracks/6Kp52G7u4E5gWhUqy7YQJt,audio_features,spotify:track:6Kp52G7u4E5gWhUqy7YQJt,0.961,Bossa,https://p.scdn.co/mp3-preview/357a9cc22438ca246a680c7665f67d13bb9e2985?cid=f0ab2ded1b8a482188532d1f3441d07c,6Kp52G7u4E5gWhUqy7YQJt
Ahmed Kamel,0.174,https://api.spotify.com/v1/audio-analysis/5MmHwqBtWGWGZ2r2uTka7u,0.398,183093,0.36,5MmHwqBtWGWGZ2r2uTka7u,0.000137,0,0.101,-10.982,0,0.0308,129.515,4,https://api.spotify.com/v1/tracks/5MmHwqBtWGWGZ2r2uTka7u,audio_features,spotify:track:5MmHwqBtWGWGZ2r2uTka7u,0.108,Ya Lail,https://p.scdn.co/mp3-preview/037e9cfa8d972b8faf7c2fece648c568e7b9d0f6?cid=f0ab2ded1b8a482188532d1f3441d07c,5MmHwqBtWGWGZ2r2uTka7u
Abdelrahman Roshdy,0.0089,https://api.spotify.com/v1/audio-analysis/14adGIpU5D6uCMjDPacIqE,0.55,193529,0.532,14adGIpU5D6uCMjDPacIqE,0.0153,9,0.213,-9.858,0,0.0643,139.99,4,https://api.spotify.com/v1/tracks/14adGIpU5D6uCMjDPacIqE,audio_features,spotify:track:14adGIpU5D6uCMjDPacIqE,0.518,Neshky Le Meen,https://p.scdn.co/mp3-preview/227d96541004e185b5929a577dec849ee65c2a4e?cid=f0ab2ded1b8a482188532d1f3441d07c,14adGIpU5D6uCMjDPacIqE
Ahmad Jamal,0.839,https://api.spotify.com/v1/audio-analysis/55vZxzO7OAmh93hLRiM8qB,0.648,347453,0.277,55vZxzO7OAmh93hLRiM8qB,0.851,5,0.0834,-15.763,1,0.0319,107.462,4,https://api.spotify.com/v1/tracks/55vZxzO7OAmh93hLRiM8qB,audio_features,spotify:track:55vZxzO7OAmh93hLRiM8qB,0.607,Pavanne,https://p.scdn.co/mp3-preview/9c6a60cb8643d3b6846440b2de33129af6b780b8?cid=f0ab2ded1b8a482188532d1f3441d07c,55vZxzO7OAmh93hLRiM8qB
Ahmed Kamel,0.676,https://api.spotify.com/v1/audio-analysis/4JRkm41mOsfLu0gEvGGgZ4,0.285,254094,0.435,4JRkm41mOsfLu0gEvGGgZ4,5.89E-05,8,0.118,-12.717,0,0.0588,93.009,5,https://api.spotify.com/v1/tracks/4JRkm41mOsfLu0gEvGGgZ4,audio_features,spotify:track:4JRkm41mOsfLu0gEvGGgZ4,0.237,Cancer,https://p.scdn.co/mp3-preview/7bb303875cc197efb04b7d737a1d14a58e2f1353?cid=f0ab2ded1b8a482188532d1f3441d07c,4JRkm41mOsfLu0gEvGGgZ4
Ahmed Kamel,0.431,https://api.spotify.com/v1/audio-analysis/52Y6q9H7t8o1u4ZWTQWlnC,0.456,218097,0.611,52Y6q9H7t8o1u4ZWTQWlnC,0.000322,5,0.566,-10.301,0,0.358,151.968,4,https://api.spotify.com/v1/tracks/52Y6q9H7t8o1u4ZWTQWlnC,audio_features,spotify:track:52Y6q9H7t8o1u4ZWTQWlnC,0.537,Argaa Ahen,https://p.scdn.co/mp3-preview/c7a30f31dad2a1b406fa79b6d431807b47f7fdba?cid=f0ab2ded1b8a482188532d1f3441d07c,52Y6q9H7t8o1u4ZWTQWlnC
Ahmed Kamel,0.543,https://api.spotify.com/v1/audio-analysis/6UM1KAACZdnTpPVFyxLTIa,0.41,273129,0.457,6UM1KAACZdnTpPVFyxLTIa,0.0268,0,0.161,-9.571,0,0.0356,129.503,4,https://api.spotify.com/v1/tracks/6UM1KAACZdnTpPVFyxLTIa,audio_features,spotify:track:6UM1KAACZdnTpPVFyxLTIa,0.237,Mesh Shart,https://p.scdn.co/mp3-preview/33c040755d45af051eee539da370340c446d144b?cid=f0ab2ded1b8a482188532d1f3441d07c,6UM1KAACZdnTpPVFyxLTIa
Ahmad Jamal,0.982,https://api.spotify.com/v1/audio-analysis/4WeALICmdsUgK5gW2xjLkG,0.524,183067,0.0877,4WeALICmdsUgK5gW2xjLkG,0.891,0,0.129,-21.657,1,0.0394,79.894,4,https://api.spotify.com/v1/tracks/4WeALICmdsUgK5gW2xjLkG,audio_features,spotify:track:4WeALICmdsUgK5gW2xjLkG,0.117,I'll Never Stop Loving You,https://p.scdn.co/mp3-preview/246f16068a8cf33b503d334988bade3a7227d21e?cid=f0ab2ded1b8a482188532d1f3441d07c,4WeALICmdsUgK5gW2xjLkG
Ahmed Kamel,0.602,https://api.spotify.com/v1/audio-analysis/4S7m7Fojo1DrhKVJFU4qS8,0.724,173175,0.618,4S7m7Fojo1DrhKVJFU4qS8,0.000675,1,0.145,-10.163,1,0.0385,110.014,4,https://api.spotify.com/v1/tracks/4S7m7Fojo1DrhKVJFU4qS8,audio_features,spotify:track:4S7m7Fojo1DrhKVJFU4qS8,0.689,Khareg an El Saytara,https://p.scdn.co/mp3-preview/c65a1346500329202fc723606a9a7cdfe4301baa?cid=f0ab2ded1b8a482188532d1f3441d07c,4S7m7Fojo1DrhKVJFU4qS8
Ahmed Malek,0.225,https://api.spotify.com/v1/audio-analysis/262YRlj3R609tpe8uXeo7Z,0.629,205500,0.651,262YRlj3R609tpe8uXeo7Z,0.129,7,0.0748,-7.243,0,0.0279,113.786,4,https://api.spotify.com/v1/tracks/262YRlj3R609tpe8uXeo7Z,audio_features,spotify:track:262YRlj3R609tpe8uXeo7Z,0.874,Casbah,https://p.scdn.co/mp3-preview/899db30e2eb94d31f9d620b0cec34da0ff3bbbc0?cid=f0ab2ded1b8a482188532d1f3441d07c,262YRlj3R609tpe8uXeo7Z
Ahmed Kamel,0.975,https://api.spotify.com/v1/audio-analysis/1ONhghTLySVA6M709ftqWJ,0.556,270496,0.246,1ONhghTLySVA6M709ftqWJ,5.54E-06,0,0.115,-14.026,0,0.0373,116.195,4,https://api.spotify.com/v1/tracks/1ONhghTLySVA6M709ftqWJ,audio_features,spotify:track:1ONhghTLySVA6M709ftqWJ,0.103,Ana Ayez Anam,https://p.scdn.co/mp3-preview/37c0d76035714bff0d56be967adff55f211d6466?cid=f0ab2ded1b8a482188532d1f3441d07c,1ONhghTLySVA6M709ftqWJ
